# NormOfTensor
# [1] = n+12
# [2] = L2(sqrt(dFError^2))
12  0.0043193129245951006334 
13  0.0034684492774786535203 
14  0.002807100056267077242 
15  0.0022907697897315113141 
16  0.0018850374750876406661 
17  0.0015638054412765054965 
18  0.001307443407406972671 
19  0.0011012019932519242875 
20  0.00093396767027368069944 
21  0.000797323718558512343 
22  0.00068485512208869944902 
23  0.00059163801360656261604 
24  0.00051386527056508006592 
25  0.0004485714004084662425 
26  0.00039342953853206328024 
27  0.00034660083637150099559 
28  0.00030662202314516963852 
29  0.00027232090943666377491 
30  0.0002427524566725604402 
31  0.00021715007625475453803 
32  0.00019488827920305574386 
