# NormOfTensor
# [1] = n+4
# [2] = L2(sqrt(dFError^2))
4  0.0018407835021345751551 
5  0.0011687884503737027732 
6  0.0014543181998577889725 
7  0.0016258524105953061321 
8  0.0016515370049451311239 
9  0.0015955920871205857628 
10  0.0015008246728195914852 
11  0.0013911409871916302194 
12  0.001279223783496305283 
13  0.0011714995636258843537 
14  0.0010709659009562630481 
15  0.00097876194903829139699 
16  0.00089503899049385698267 
17  0.00081944385228062378238 
18  0.00075138704978605077786 
19  0.00069019028038841705088 
20  0.00063516585847202180343 
21  0.00058565764880036147878 
22  0.00054106027902874997536 
23  0.00050082623457155554456 
24  0.00046446635754707822933 
25  0.000431546926051529613 
26  0.00040168513079502085128 
27  0.00037454397399785569834 
28  0.00034982715272764675594 
